Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
12;1182012;2НДФЛ;Покупка автомобиля;0;0.44;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;140;43;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182032;Форма банка (без печати работодателя);Другое;1;0.51;женский;1;0;высшее;специалист;< 50;0;85;33;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182052;Форма банка (без печати работодателя);Ремонт;1;0.39;мужской;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182072;Свободная форма с печатью работодателя;Ремонт;1;0.37;мужской;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182092;Форма банка (без печати работодателя);Ремонт;0;0.58;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182112;Поступление зарплаты на счет;Ремонт;0;0.21;мужской;2;0;высшее;торговый представитель;>250;1;45;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182132;Свободная форма с печатью работодателя;Ремонт;1;0.37;мужской;2;0;высшее;менеджер среднего звена;>250;0;55;42;Торговля;ООО;женат / замужем;2;2;1;0;0;0;0;0;0;0;0;0;5;90;5;0;0;5;88;0;0;0;0;0;0;0
12;1182152;Свободная форма с печатью работодателя;Ремонт;1;0.04;женский;1;0;высшее;менеджер высшего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182172;Поступление зарплаты на счет;Ремонт;0;0.51;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;120;37;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;10;1;1;0;8;8;0;0;0;0;0;0;0
12;1182192;Форма банка (без печати работодателя);Другое;1;0.21;мужской;0;0;высшее;менеджер высшего звена;< 50;0;44;47;Торговля;ООО;повторный брак;1;0;0;0;0;0.1351351351;0;0;0;0;0.2;1;4;32;5;1;0;14;90;1;0;0;0;0;0;0
12;1182212;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.55;женский;1;0;высшее;менеджер среднего звена;>250;0;11;29;Информационные технологии;ОАО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0.5;2;2;110;4;1;0;20;90;0;0;0;0;0;0;0
12;1182232;Поступление зарплаты на счет;Ремонт;0;0.48;мужской;2;0;среднее-специальное;вспомогательный персонал;>250;0;44;36;Торговля;ООО;повторный брак;3;0;0;0;0;0.0989010989;1;3;2;0;0.3076923077;4;9;82;13;2;0;2;98;1;1;0;0;1;0;0
12;1182252;Форма банка (без печати работодателя);Ремонт;1;0.47;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182272;2НДФЛ;Покупка недвижимости/ строительство;0;0.43;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182292;2НДФЛ;Ремонт;1;0.32;мужской;1;0;среднее-специальное;рабочий;>250;0;350;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182312;Поступление зарплаты на счет;Ремонт;0;0.55;мужской;0;0;высшее;специалист;>250;0;16;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182332;2НДФЛ;Ремонт;0;0.19;мужской;1;0;высшее;менеджер среднего звена;>250;0;26;43;Информационные технологии;ОАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.1666666667;1;5;28;6;1;1;29;98;0;0;0;0;0;0;0
12;1182352;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;мужской;1;0;высшее;рабочий;< 50;0;12;55;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182372;Форма банка (без печати работодателя);Покупка автомобиля;0;0.33;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182392;2НДФЛ;Ремонт;0;0.55;мужской;1;0;высшее;менеджер среднего звена;>250;0;162;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182412;Форма банка (без печати работодателя);Покупка автомобиля;1;0.26;мужской;2;0;среднее-специальное;рабочий;>250;0;60;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182432;2НДФЛ;Покупка недвижимости/ строительство;0;0.47;женский;0;0;высшее;специалист;>250;0;60;48;Другое;ООО;холост / не замужем;1;1;1;1;1;0;0;1;0;0;0.4;2;3;28;5;0;0;5;79;0;0;0;0;0;0;0
12;1182452;Форма банка (без печати работодателя);Ремонт;1;0.3;женский;0;0;высшее;менеджер высшего звена;>250;0;43;45;Торговля;ОАО;женат / замужем;2;1;1;0;0;0.0986842105;1;0;0;0;0.3636363636;4;7;137;11;3;0;6;87;1;0;0;0;0;0;0
12;1182472;2НДФЛ;Ремонт;0;0.47;мужской;1;0;второе высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182492;Форма банка (без печати работодателя);Покупка автомобиля;0;0.28;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;34;25;Другое;ООО;женат / замужем;0;0;0;0;0;0;1;3;1;1;0.2222222222;4;14;212;18;2;1;0;52;0;0;0;0;0;0;0
12;1182512;Форма банка (без печати работодателя);Другое;0;0.44;мужской;1;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182532;2НДФЛ;Ремонт;1;0.37;женский;0;0;среднее-специальное;рабочий;>250;1;130;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182552;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.2;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;17;53;Другое;Иная форма;женат / замужем;1;1;1;0;0;0.17;1;0;0;0;0.25;2;2;83;4;1;1;31;101;1;0;0;0;0;0;0
12;1182572;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.48;мужской;0;0;среднее-специальное;специалист;>250;1;166;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182592;2НДФЛ;Ремонт;0;0.32;женский;0;0;высшее;менеджер среднего звена;>250;0;42;35;Торговля;ЗАО;холост / не замужем;2;2;2;2;2;0.0740740741;0;0;0;0;0.3333333333;1;2;75;3;0;0;35;90;1;1;1;1;1;1;1
12;1182612;Поступление зарплаты на счет;Ремонт;1;0.42;женский;0;0;высшее;специалист;>250;0;35;27;Торговля;ООО;холост / не замужем;2;2;0;0;0;0.1333333333;0;2;1;1;0.4;2;3;39;5;1;1;1;64;1;0;0;0;0;0;0
12;1182632;2НДФЛ;Ремонт;1;0.2;женский;0;0;высшее;специалист;< 50;0;28;25;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0877192982;0;0;0;0;0;0;3;52;3;0;0;18;48;1;0;0;0;0;0;0
12;1182652;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.13;мужской;1;0;среднее-специальное;рабочий;>250;0;161;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182672;2НДФЛ;Покупка автомобиля;1;0.59;мужской;0;0;второе высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182692;2НДФЛ;Покупка недвижимости/ строительство;0;0.25;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182712;Поступление зарплаты на счет;Ремонт;1;0.35;мужской;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182732;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.5;женский;3;0;высшее;специалист;>250;0;65;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182752;2НДФЛ;Покупка автомобиля;1;0.55;женский;0;0;высшее;специалист;>250;0;44;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182772;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.47;мужской;2;0;высшее;рабочий;>250;0;13;29;Торговля;ООО;повторный брак;2;1;1;0;0;0.5;0;0;0;0;0;0;1;10;1;0;0;39;39;1;1;0;0;1;1;1
12;1182792;Поступление зарплаты на счет;Покупка автомобиля;1;0.58;женский;0;0;высшее;специалист;>250;0;123;42;Торговля;ОАО;женат / замужем;7;7;3;3;3;0.006993007;0;0;0;0;0.5;2;2;142;4;1;0;31;99;1;0;0;0;0;0;0
12;1182812;Поступление зарплаты на счет;Ремонт;0;0.22;мужской;0;0;среднее-специальное;специалист;>250;0;57;54;Другое;ООО;женат / замужем;0;0;0;0;0;0.0212765957;0;0;0;0;0;0;2;46;2;0;0;21;70;1;0;0;0;0;0;0
12;1182832;2НДФЛ;Покупка недвижимости/ строительство;1;0.09;мужской;0;0;второе высшее;специалист;>250;3;92;25;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182852;2НДФЛ;Покупка автомобиля;0;0.2;мужской;1;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182872;2НДФЛ;Ремонт;1;0.32;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;107;37;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182892;Свободная форма с печатью работодателя;Ремонт;0;0.36;мужской;0;0;высшее;менеджер высшего звена;< 50;0;33;31;Другое;ООО;женат / замужем;2;0;0;0;0;0.2580645161;0;0;0;0;0;0;6;46;6;0;1;1;73;1;1;1;1;0;0;0
12;1182912;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.46;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182932;Поступление зарплаты на счет;Ремонт;0;0.44;мужской;1;0;высшее;рабочий;>250;0;11;38;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182952;Форма банка (без печати работодателя);Ремонт;0;0.48;женский;0;0;высшее;торговый представитель;< 50;0;80;52;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1182972;Форма банка (без печати работодателя);Лечение;1;0.41;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;96;40;Торговля;ЗАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;37;1;1;0;80;80;0;0;0;0;0;0;0
12;1182992;Поступление зарплаты на счет;Другое;0;0.39;мужской;1;0;среднее-специальное;рабочий;>250;0;82;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183012;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;0;0;высшее;специалист;>250;0;28;26;Торговля;ООО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;0.2222222222;2;7;97;9;0;2;14;76;0;0;0;0;0;0;0
12;1183032;Поступление зарплаты на счет;Ремонт;0;0.26;мужской;0;0;высшее;рабочий;>250;0;12;33;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183052;2НДФЛ;Ремонт;1;0.2;женский;2;0;высшее;специалист;>250;3;7;30;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183072;2НДФЛ;Покупка автомобиля;1;0.53;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183092;Форма банка (без печати работодателя);Ремонт;0;0.47;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;42;32;Торговля;ООО;женат / замужем;3;2;1;1;1;0.1981818182;1;1;1;1;0.3333333333;8;13;441;21;5;0;1;102;1;1;0;0;0;0;0
12;1183112;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.57;мужской;0;0;высшее;специалист;>250;0;43;31;Другое;ЗАО;женат / замужем;1;1;1;0;0;0.0740740741;1;1;1;0;0.1666666667;1;5;75;6;1;1;2;85;1;0;0;0;0;0;0
12;1183132;Форма банка (без печати работодателя);Покупка автомобиля;0;0.21;мужской;2;0;среднее;вспомогательный персонал;>250;0;77;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183152;Форма банка (без печати работодателя);Ремонт;1;0.32;женский;0;0;Высшее/Второе высшее/Ученая степень;рабочий;< 50;0;66;24;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183172;Свободная форма с печатью работодателя;Ремонт;1;0.55;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;18;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183192;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.11;мужской;0;0;высшее;менеджер среднего звена;>250;0;239;44;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183212;Форма банка (без печати работодателя);Ремонт;0;0.37;мужской;3;0;высшее;специалист;>250;0;147;39;Юридические услуги;Государственное предприятие;женат / замужем;0;0;0;0;0;0.0084745763;1;0;0;0;0.2;1;4;117;5;1;0;14;83;1;0;0;0;0;0;0
12;1183232;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.41;женский;0;0;высшее;менеджер среднего звена;>250;0;102;36;Торговля;ОАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;13;1;0;1;25;25;0;0;0;0;0;0;0
12;1183252;Поступление зарплаты на счет;Ремонт;0;0.42;мужской;1;0;среднее-специальное;специалист;>250;0;17;27;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;4;13;4;0;0;33;35;0;0;0;0;0;0;0
12;1183272;Поступление зарплаты на счет;Ремонт;0;0.44;женский;0;0;высшее;специалист;>250;0;48;27;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
12;1183292;Свободная форма с печатью работодателя;Ремонт;1;0.5;мужской;2;0;высшее;менеджер среднего звена;>250;1;91;36;Торговля;ООО;женат / замужем;6;5;5;4;4;0;1;1;0;0;0.3846153846;5;8;95;13;4;2;4;92;0;0;0;0;0;0;0
12;1183312;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.58;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183332;2НДФЛ;Лечение;1;0.39;женский;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183352;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.24;мужской;0;0;высшее;менеджер среднего звена;< 50;0;32;39;Торговля;ООО;женат / замужем;1;1;1;1;0;0.08;0;0;0;0;1;2;0;23;2;0;0;6;17;1;0;0;0;0;0;0
12;1183372;Поступление зарплаты на счет;Покупка автомобиля;0;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;38;30;Другое;ЗАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;71;3;0;1;9;74;0;0;0;0;0;0;0
12;1183392;2НДФЛ;Ремонт;0;0.48;мужской;0;0;высшее;менеджер среднего звена;>250;0;62;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183412;Форма банка (без печати работодателя);Ремонт;0;0.48;мужской;0;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183432;2НДФЛ;Покупка недвижимости/ строительство;0;0.44;мужской;0;0;высшее;менеджер среднего звена;>250;0;40;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183452;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.4;мужской;0;0;высшее;менеджер высшего звена;< 50;0;61;49;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183472;Форма банка (без печати работодателя);Покупка автомобиля;0;0.25;мужской;0;0;высшее;специалист;< 50;0;37;32;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183492;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;0;0;высшее;менеджер высшего звена;< 50;0;78;51;Торговля;ООО;женат / замужем;7;3;1;1;0;0.01;1;1;1;0;0.4545454545;6;5;198;11;3;1;2;92;1;0;0;0;0;0;0
12;1183512;Форма банка (без печати работодателя);Ремонт;0;0.43;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183532;2НДФЛ;Покупка автомобиля;1;0.59;мужской;0;0;высшее;рабочий;>250;0;68;33;Торговля;ЗАО;женат / замужем;1;1;1;0;0;0;0;0;0;0;1;2;0;37;2;1;0;16;36;0;0;0;0;0;0;0
12;1183552;Форма банка (без печати работодателя);Ремонт;0;0.48;женский;1;0;среднее-специальное;специалист;>250;0;266;41;Торговля;ООО;разведен / разведена;2;2;1;1;1;0.0084033613;0;1;1;1;0.125;1;7;118;8;1;1;1;97;1;0;0;0;0;0;0
12;1183572;Форма банка (без печати работодателя);Ремонт;0;0.39;мужской;0;0;среднее-специальное;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1183592;Поступление зарплаты на счет;Покупка автомобиля;0;0.53;женский;0;0;высшее;специалист;>250;0;55;30;Торговля;ОАО;холост / не замужем;2;2;2;1;1;0;0;0;0;0;0.4285714286;3;4;55;7;1;0;6;87;0;0;0;0;0;0;0
